t_s,ADC_mean
0.525,1137.33333333333
0.526,1139
0.527,1142.66666666667
0.528,1145
0.529,1141.66666666667
0.53,1144.33333333333
0.531,1138
0.532,1142
0.533,1144
0.534,1139
0.535,1140.66666666667
0.536,1137.33333333333
0.537,1140.66666666667
0.538,1138.66666666667
0.539,1139.33333333333
0.54,1142
0.541,1141.66666666667
0.542,1137.33333333333
0.543,1134
0.544,1136.66666666667
0.545,1142.33333333333
0.546,1142
0.547,1142
0.548,1143.33333333333
0.549,1136
0.55,1143.66666666667
0.551,1135.33333333333
0.552,1139
0.553,1145
0.554,1143.33333333333
0.555,1143
0.556,1139.33333333333
0.557,1136.33333333333
0.558,1140
0.559,1144.33333333333
0.56,1138.66666666667
0.561,1143.33333333333
0.562,1136.66666666667
0.563,1139
0.564,1142.66666666667
0.565,1140.66666666667
0.566,1140.33333333333
0.567,1136
0.568,1141.33333333333
0.569,1142
0.57,1138.66666666667
0.571,1135.66666666667
0.572,1145.66666666667
0.573,1138.66666666667
0.574,1142.66666666667
0.575,1141
0.576,1147.33333333333
0.577,1143.66666666667
0.578,1132
0.579,1136.66666666667
0.58,1137.33333333333
0.581,1136.33333333333
0.582,1139
0.583,1143.33333333333
0.584,1142
0.585,1139.66666666667
0.586,1139
0.587,1135.33333333333
0.588,1142.33333333333
0.589,1136.33333333333
0.59,1138
0.591,1143.33333333333
0.592,1144.33333333333
0.593,1142.66666666667
0.594,1143.66666666667
0.595,1141
0.596,1142.66666666667
0.597,1139.66666666667
0.598,1143.33333333333
0.599,1141
0.6,1137.33333333333
0.601,1139
0.602,1139
0.603,1142
0.604,1143.66666666667
0.605,1140.66666666667
0.606,1139.66666666667
0.607,1143
0.608,1141.66666666667
0.609,1137.66666666667
0.61,1141.66666666667
0.611,1142.66666666667
0.612,1138.66666666667
0.613,1138.33333333333
0.614,1139.66666666667
0.615,1137.33333333333
0.616,1142.33333333333
0.617,1143.66666666667
0.618,1140.66666666667
0.619,1136
0.62,1140
0.621,1140.66666666667
0.622,1141.33333333333
0.623,1144
0.624,1140.33333333333
0.625,1136.66666666667
0.626,1136.66666666667
0.627,1141.33333333333
0.628,1143.33333333333
0.629,1137.66666666667
0.63,1142
0.631,1142.33333333333
0.632,1134
0.633,1147
0.634,1138
0.635,1139.66666666667
0.636,1138.33333333333
0.637,1146.66666666667
0.638,1142.66666666667
0.639,1136.33333333333
0.64,1136.33333333333
0.641,1136.33333333333
