t_s,ADC_mean
0.53,2177.66666666667
0.531,2174.33333333333
0.532,2171.33333333333
0.533,2178
0.534,2177.33333333333
0.535,2175.66666666667
0.536,2175.66666666667
0.537,2188.33333333333
0.538,2177.66666666667
0.539,2172
0.54,2169.66666666667
0.541,2176.33333333333
0.542,2192.66666666667
0.543,2179.66666666667
0.544,2176.66666666667
0.545,2176
0.546,2176
0.547,2177.33333333333
0.548,2177.33333333333
0.549,2178
0.55,2173.66666666667
0.551,2191
0.552,2174.66666666667
0.553,2179.33333333333
0.554,2179
0.555,2182.33333333333
0.556,2177.33333333333
0.557,2175.66666666667
0.558,2178.66666666667
0.559,2178
0.56,2179
0.561,2174.33333333333
0.562,2181.66666666667
0.563,2179.66666666667
0.564,2173.33333333333
0.565,2177.33333333333
0.566,2172.33333333333
0.567,2176
0.568,2181
0.569,2177.66666666667
0.57,2176
0.571,2179.33333333333
0.572,2178
0.573,2176.66666666667
0.574,2196.66666666667
0.575,2185.33333333333
0.576,2177
0.577,2179.33333333333
0.578,2175
0.579,2176.66666666667
0.58,2178
0.581,2174.66666666667
0.582,2181
0.583,2181.66666666667
0.584,2172.33333333333
0.585,2178
0.586,2172.66666666667
0.587,2176
0.588,2178
0.589,2175.33333333333
0.59,2185.33333333333
0.591,2180
0.592,2173.66666666667
0.593,2174.66666666667
0.594,2175.33333333333
0.595,2178.66666666667
0.596,2177.66666666667
0.597,2177.33333333333
0.598,2174
0.599,2179.33333333333
0.6,2171.33333333333
0.601,2181.33333333333
0.602,2176.33333333333
0.603,2179.66666666667
0.604,2171.66666666667
0.605,2174
0.606,2192
0.607,2174.33333333333
0.608,2180
0.609,2175
0.61,2174
0.611,2177
0.612,2176.66666666667
0.613,2181.66666666667
0.614,2178.33333333333
0.615,2171.66666666667
0.616,2174.33333333333
0.617,2192.66666666667
0.618,2176.33333333333
0.619,2176
0.62,2178
0.621,2182
0.622,2180
0.623,2172
0.624,2180
0.625,2174.66666666667
0.626,2174.33333333333
0.627,2188
0.628,2179.33333333333
0.629,2180.66666666667
0.63,2183.66666666667
0.631,2179.33333333333
0.632,2176.66666666667
0.633,2178.66666666667
0.634,2176.66666666667
0.635,2175
0.636,2176.33333333333
0.637,2182.66666666667
0.638,2176.33333333333
0.639,2191.33333333333
0.64,2180.33333333333
0.641,2176
0.642,2177
0.643,2179
0.644,2176.33333333333
0.645,2184
0.646,2184
0.647,2173.66666666667
0.648,2182.66666666667
0.649,2179
