t_s,ADC_mean
0.723,4063.33333333333
0.724,4066
0.725,4065
0.726,4065.33333333333
0.727,4064.66666666667
0.728,4065.33333333333
0.729,4064
0.73,4065
0.731,4064.66666666667
0.732,4064.33333333333
0.733,4064
0.734,4066.66666666667
0.735,4065
0.736,4065.33333333333
0.737,4065.33333333333
0.738,4064.66666666667
0.739,4065
0.74,4066.33333333333
0.741,4067.66666666667
0.742,4066
0.743,4065.33333333333
0.744,4065.66666666667
0.745,4065.33333333333
0.746,4066
0.747,4065.33333333333
0.748,4064.33333333333
0.749,4065.66666666667
0.75,4066
0.751,4065
0.752,4064.66666666667
0.753,4063.33333333333
0.754,4065.66666666667
0.755,4063.33333333333
0.756,4064
0.757,4063.66666666667
0.758,4065.66666666667
0.759,4066.33333333333
0.76,4065
0.761,4063.33333333333
0.762,4066.33333333333
0.763,4064.66666666667
0.764,4064.33333333333
0.765,4065.33333333333
0.766,4065.33333333333
0.767,4063.66666666667
0.768,4065.33333333333
0.769,4065
0.77,4062.66666666667
0.771,4064
0.772,4066.33333333333
0.773,4065
0.774,4064.66666666667
0.775,4063.33333333333
0.776,4066.33333333333
0.777,4065.33333333333
0.778,4060.66666666667
0.779,4066
0.78,4066
0.781,4065
0.782,4065.66666666667
0.783,4066
0.784,4064.33333333333
0.785,4065.66666666667
0.786,4064.66666666667
0.787,4066.66666666667
0.788,4067.66666666667
0.789,4066.66666666667
0.79,4065.66666666667
0.791,4065.66666666667
0.792,4064.33333333333
0.793,4065.33333333333
0.794,4067.33333333333
0.795,4065.33333333333
0.796,4064
0.797,4064.66666666667
0.798,4066.66666666667
0.799,4065.33333333333
0.8,4064.66666666667
0.801,4066.33333333333
0.802,4066.66666666667
0.803,4065.66666666667
0.804,4065
0.805,4065.33333333333
0.806,4065
0.807,4067.33333333333
0.808,4064.33333333333
0.809,4066
0.81,4065.33333333333
0.811,4064.66666666667
0.812,4065
0.813,4065
0.814,4068.33333333333
0.815,4065
0.816,4065.66666666667
0.817,4065.66666666667
0.818,4065.66666666667
0.819,4065.33333333333
0.82,4064
0.821,4062.66666666667
0.822,4062.33333333333
0.823,4064.33333333333
0.824,4066
0.825,4066.33333333333
0.826,4063.66666666667
0.827,4064.66666666667
0.828,4063
0.829,4063.33333333333
0.83,4067
0.831,4065
0.832,4065.33333333333
0.833,4064
0.834,4064.33333333333
0.835,4065.33333333333
0.836,4064.33333333333
0.837,4065
0.838,4064.66666666667
0.839,4065.66666666667
0.84,4067.66666666667
0.841,4065.33333333333
0.842,4064.33333333333
0.843,4065
0.844,4066
0.845,4063
0.846,4065.33333333333
0.847,4065.66666666667
0.848,4065
0.849,4064.66666666667
0.85,4066.33333333333
0.851,4065.66666666667
0.852,4063.33333333333
0.853,4065
0.854,4065
0.855,4065.66666666667
0.856,4065
0.857,4064
0.858,4065
0.859,4065.33333333333
0.86,4064
0.861,4065.33333333333
0.862,4067.33333333333
0.863,4065.33333333333
0.864,4065.33333333333
0.865,4066.33333333333
0.866,4065
0.867,4065.66666666667
0.868,4065.33333333333
0.869,4064.33333333333
0.87,4066
0.871,4066
0.872,4065.33333333333
0.873,4065
0.874,4065
0.875,4064
0.876,4067.66666666667
0.877,4063.66666666667
0.878,4062.33333333333
0.879,4065.33333333333
0.88,4066
0.881,4066
0.882,4065.33333333333
0.883,4063
0.884,4067
0.885,4065.66666666667
0.886,4065
0.887,4065.33333333333
0.888,4066
0.889,4065.66666666667
0.89,4064.33333333333
0.891,4065.33333333333
0.892,4065.33333333333
0.893,4065.66666666667
0.894,4068.33333333333
0.895,4065.33333333333
0.896,4062.66666666667
0.897,4064
0.898,4065.66666666667
0.899,4065.33333333333
0.9,4063.33333333333
0.901,4062.33333333333
0.902,4063.66666666667
0.903,4065.33333333333
0.904,4064
0.905,4065.33333333333
0.906,4067.33333333333
0.907,4066.66666666667
0.908,4064.33333333333
0.909,4065
0.91,4062.66666666667
0.911,4065.66666666667
0.912,4063
0.913,4063
0.914,4065.33333333333
0.915,4065.33333333333
0.916,4067
0.917,4065.33333333333
0.918,4062.66666666667
0.919,4066
0.92,4065.66666666667
0.921,4064
0.922,4064.33333333333
0.923,4063.66666666667
0.924,4064.33333333333
0.925,4067
0.926,4065.66666666667
0.927,4068
0.928,4065.66666666667
0.929,4064.66666666667
0.93,4062.66666666667
0.931,4064
0.932,4065.66666666667
0.933,4066
0.934,4065.33333333333
0.935,4065.66666666667
0.936,4067
0.937,4064
0.938,4065.66666666667
0.939,4064.66666666667
0.94,4065.66666666667
0.941,4065
0.942,4065
0.943,4064.33333333333
0.944,4065
0.945,4065
0.946,4066
0.947,4065
0.948,4064.66666666667
0.949,4066
0.95,4064
0.951,4067
0.952,4064
0.953,4064
0.954,4068
0.955,4063.66666666667
0.956,4065.33333333333
0.957,4063.33333333333
0.958,4065
0.959,4063.33333333333
0.96,4065.33333333333
0.961,4064.66666666667
0.962,4064
0.963,4065.66666666667
0.964,4065.33333333333
0.965,4063.66666666667
0.966,4064.33333333333
0.967,4065.33333333333
0.968,4062.66666666667
0.969,4063.66666666667
0.97,4066.66666666667
0.971,4064
0.972,4065.66666666667
0.973,4066.33333333333
0.974,4065.33333333333
0.975,4067
0.976,4064
0.977,4065.33333333333
0.978,4067.33333333333
0.979,4066
0.98,4064.66666666667
0.981,4066.66666666667
0.982,4065.66666666667
0.983,4064.33333333333
0.984,4067
0.985,4064
0.986,4065.33333333333
0.987,4063.66666666667
0.988,4065.66666666667
0.989,4065
0.99,4065.33333333333
0.991,4064
0.992,4066
0.993,4065
0.994,4065.66666666667
0.995,4065.33333333333
0.996,4064.33333333333
0.997,4066
0.998,4068
0.999,4064.33333333333
1,4065.33333333333
