t_s,ADC_mean
0.858,2136.66666666667
0.859,2133.33333333333
0.86,2136.66666666667
0.861,2131.66666666667
0.862,2136.66666666667
0.863,2138
0.864,2141.66666666667
0.865,2137
0.866,2140.66666666667
0.867,2141
0.868,2141
0.869,2136.66666666667
0.87,2135.33333333333
0.871,2138.33333333333
0.872,2137.33333333333
0.873,2139
0.874,2142
0.875,2138
0.876,2141
0.877,2135.33333333333
0.878,2130.66666666667
0.879,2137.66666666667
0.88,2136.66666666667
0.881,2134.66666666667
0.882,2133.33333333333
0.883,2140
0.884,2134
0.885,2143
0.886,2143.66666666667
0.887,2136
0.888,2147
0.889,2136.66666666667
0.89,2148.33333333333
0.891,2141
0.892,2140.33333333333
0.893,2137
0.894,2139.33333333333
0.895,2132
0.896,2138.33333333333
0.897,2141.66666666667
0.898,2142.33333333333
0.899,2136
0.9,2139.66666666667
0.901,2139
0.902,2146
0.903,2138
0.904,2137.66666666667
0.905,2138
0.906,2141
0.907,2140.33333333333
0.908,2136.33333333333
0.909,2138.33333333333
0.91,2136.66666666667
0.911,2140
0.912,2137
0.913,2141
0.914,2138.33333333333
0.915,2138.66666666667
0.916,2142.33333333333
0.917,2138
0.918,2137.66666666667
0.919,2141.66666666667
0.92,2141.33333333333
0.921,2141.66666666667
0.922,2145.66666666667
0.923,2136
0.924,2139
0.925,2135
0.926,2137.33333333333
0.927,2143.66666666667
0.928,2138.33333333333
0.929,2136.66666666667
0.93,2137.66666666667
0.931,2135.33333333333
0.932,2139
0.933,2136.33333333333
0.934,2135.66666666667
0.935,2139.33333333333
0.936,2138.33333333333
0.937,2138.66666666667
0.938,2140.33333333333
0.939,2145.33333333333
0.94,2138.66666666667
0.941,2143.66666666667
0.942,2142.33333333333
0.943,2141.33333333333
0.944,2135
0.945,2138.33333333333
0.946,2141
0.947,2141
0.948,2141
0.949,2135.33333333333
0.95,2146
0.951,2137
0.952,2143.66666666667
0.953,2139.66666666667
0.954,2143.33333333333
0.955,2138.33333333333
0.956,2144
0.957,2140.33333333333
0.958,2134.33333333333
0.959,2134.33333333333
0.96,2142
0.961,2134
0.962,2140.66666666667
0.963,2139
0.964,2141
0.965,2134
0.966,2139.33333333333
0.967,2141.66666666667
0.968,2140.33333333333
0.969,2144
0.97,2140
0.971,2137.33333333333
