t_s,ADC_mean
0.576,1896.33333333333
0.577,1892
0.578,1890
0.579,1894.33333333333
0.58,1895.66666666667
0.581,1888
0.582,1889
0.583,1882
0.584,1895.33333333333
0.585,1888.33333333333
0.586,1890.33333333333
0.587,1892.66666666667
0.588,1890.33333333333
0.589,1888.66666666667
0.59,1891.66666666667
0.591,1885.66666666667
0.592,1892.33333333333
0.593,1894
0.594,1889.33333333333
0.595,1886.33333333333
0.596,1892
0.597,1887.66666666667
0.598,1892
0.599,1889.33333333333
0.6,1890.66666666667
0.601,1890.33333333333
0.602,1888.33333333333
0.603,1889
0.604,1883.33333333333
0.605,1888.66666666667
0.606,1889.33333333333
0.607,1891.33333333333
0.608,1887
0.609,1888.33333333333
0.61,1890
0.611,1890
0.612,1887.33333333333
0.613,1887
0.614,1894
0.615,1886.66666666667
0.616,1890
0.617,1888.66666666667
0.618,1894.66666666667
0.619,1888.66666666667
0.62,1890.66666666667
0.621,1894
0.622,1891
0.623,1883.33333333333
0.624,1890.66666666667
0.625,1888
0.626,1886.66666666667
0.627,1891.33333333333
0.628,1885.33333333333
0.629,1891.66666666667
0.63,1892.33333333333
0.631,1888.33333333333
0.632,1892.66666666667
0.633,1890.66666666667
0.634,1891.66666666667
0.635,1888
0.636,1891
0.637,1887.66666666667
0.638,1886.66666666667
0.639,1888.66666666667
0.64,1893
0.641,1892.33333333333
0.642,1888.33333333333
0.643,1889.33333333333
0.644,1891.33333333333
0.645,1890.33333333333
0.646,1885
0.647,1892.66666666667
0.648,1896.66666666667
0.649,1890.33333333333
0.65,1891.66666666667
0.651,1890.66666666667
0.652,1889.33333333333
0.653,1891.66666666667
0.654,1895.33333333333
0.655,1890.33333333333
0.656,1888.33333333333
0.657,1891
0.658,1889.33333333333
0.659,1888.33333333333
0.66,1894.33333333333
0.661,1888
0.662,1893.33333333333
0.663,1897.66666666667
0.664,1896.33333333333
0.665,1892.33333333333
0.666,1889
0.667,1886.33333333333
0.668,1890.66666666667
0.669,1890.66666666667
0.67,1890.33333333333
0.671,1898
0.672,1886.66666666667
0.673,1892.66666666667
0.674,1891.33333333333
0.675,1890
0.676,1891.66666666667
0.677,1891.66666666667
0.678,1886.33333333333
0.679,1888
0.68,1890.66666666667
0.681,1891
0.682,1892
0.683,1889
0.684,1887.66666666667
0.685,1889.66666666667
0.686,1890.33333333333
0.687,1893
0.688,1895
0.689,1891.33333333333
0.69,1892
0.691,1891
0.692,1888.33333333333
0.693,1892.33333333333
0.694,1888.66666666667
0.695,1887
0.696,1894
0.697,1885
0.698,1890.66666666667
0.699,1889.66666666667
0.7,1888.66666666667
0.701,1891.66666666667
0.702,1892.33333333333
0.703,1885
0.704,1889.33333333333
0.705,1888.66666666667
0.706,1889.66666666667
0.707,1891.66666666667
0.708,1887
0.709,1891
0.71,1891.33333333333
0.711,1890.33333333333
0.712,1891
0.713,1891.66666666667
0.714,1896.33333333333
0.715,1885
0.716,1893.33333333333
0.717,1894.66666666667
0.718,1893
0.719,1887.33333333333
0.72,1894.33333333333
0.721,1889
0.722,1888
0.723,1887
0.724,1887.33333333333
0.725,1889
0.726,1889.66666666667
0.727,1889.66666666667
0.728,1889
0.729,1891.33333333333
0.73,1891.66666666667
0.731,1889
0.732,1886.33333333333
0.733,1891.33333333333
0.734,1889.33333333333
0.735,1890.66666666667
0.736,1892.66666666667
0.737,1893.66666666667
0.738,1894.33333333333
0.739,1890.33333333333
0.74,1891
0.741,1894
0.742,1889.33333333333
0.743,1895
0.744,1890
0.745,1892
0.746,1886.33333333333
0.747,1888.33333333333
0.748,1887
0.749,1895.66666666667
0.75,1887.33333333333
0.751,1889
0.752,1894.33333333333
0.753,1890.66666666667
0.754,1888.66666666667
0.755,1889.66666666667
0.756,1887.33333333333
0.757,1892.33333333333
0.758,1893.33333333333
0.759,1892
0.76,1898
0.761,1891.66666666667
0.762,1889
0.763,1890.33333333333
0.764,1886
0.765,1890.33333333333
0.766,1895.66666666667
0.767,1893
0.768,1881.66666666667
0.769,1891
0.77,1886
0.771,1887
0.772,1885.33333333333
0.773,1895.66666666667
0.774,1891
0.775,1892
0.776,1887
0.777,1887
0.778,1887.66666666667
0.779,1887.33333333333
0.78,1889.33333333333
0.781,1887
0.782,1892.66666666667
0.783,1890
0.784,1889.66666666667
0.785,1897
0.786,1888.66666666667
0.787,1892
0.788,1891
0.789,1895.66666666667
0.79,1887.66666666667
0.791,1892.33333333333
0.792,1891.66666666667
0.793,1894
0.794,1894.66666666667
0.795,1886.66666666667
0.796,1892.33333333333
0.797,1896
0.798,1894
0.799,1890
0.8,1886
0.801,1894.33333333333
0.802,1893
0.803,1890.66666666667
0.804,1892.66666666667
0.805,1890
0.806,1891
0.807,1897
0.808,1887.66666666667
0.809,1893.66666666667
0.81,1891
0.811,1886
0.812,1896
0.813,1896.66666666667
0.814,1889.33333333333
0.815,1890.66666666667
0.816,1890.33333333333
0.817,1896.33333333333
0.818,1892.33333333333
0.819,1887.66666666667
0.82,1889
0.821,1893
0.822,1891.66666666667
0.823,1893
0.824,1889
0.825,1887.66666666667
0.826,1890
0.827,1888.66666666667
0.828,1885.33333333333
0.829,1889.33333333333
0.83,1888.66666666667
0.831,1889.66666666667
0.832,1894.33333333333
0.833,1891
0.834,1890.33333333333
0.835,1893
0.836,1894.66666666667
0.837,1892
0.838,1890
0.839,1891.66666666667
0.84,1891.66666666667
0.841,1888.66666666667
0.842,1889.33333333333
0.843,1889.33333333333
0.844,1893.33333333333
0.845,1890.33333333333
0.846,1893.66666666667
